case_id,actualdpdtolerance_344P,amtinstpaidbefduel24m_4187115A,annuity_780A,annuitynextmonth_57A,applicationcnt_361L,applications30d_658L,applicationscnt_1086L,applicationscnt_464L,applicationscnt_629L,applicationscnt_867L,avgdbddpdlast24m_3658932P,avgdbddpdlast3m_4187120P,avgdbdtollast24m_4525197P,avgdpdtolclosure24_3658938P,avginstallast24m_3658937A,avglnamtstart24m_4525187A,avgmaxdpdlast9m_3716943P,avgoutstandbalancel6m_4187114A,avgpmtlast12m_4525200A,bankacctype_710L,cardtype_51L,clientscnt12m_3712952L,clientscnt3m_3712950L,clientscnt6m_3712949L,clientscnt_100L,clientscnt_1022L,clientscnt_1071L,clientscnt_1130L,clientscnt_136L,clientscnt_157L,clientscnt_257L,clientscnt_304L,clientscnt_360L,clientscnt_493L,clientscnt_533L,clientscnt_887L,clientscnt_946L,cntincpaycont9m_3716944L,cntpmts24_3658933L,commnoinclast6m_3546845L,credamount_770A,credtype_322L,currdebt_22A,currdebtcredtyperange_828A,datefirstoffer_1144D,datelastinstal40dpd_247D,datelastunpaid_3546854D,daysoverduetolerancedd_3976961L,deferredmnthsnum_166L,disbursedcredamount_1113A,disbursementtype_67L,downpmt_116A,dtlastpmtallstes_4499206D,eir_270L,equalitydataagreement_891L,equalityempfrom_62L,firstclxcampaign_1125D,firstdatedue_489D,homephncnt_628L,inittransactionamount_650A,inittransactioncode_186L,interestrate_311L,interestrategrace_34L,isbidproduct_1095L,isbidproductrequest_292L,isdebitcard_729L,lastactivateddate_801D,lastapplicationdate_877D,lastapprcommoditycat_1041M,lastapprcommoditytypec_5251766M,lastapprcredamount_781A,lastapprdate_640D,lastcancelreason_561M,lastdelinqdate_224D,lastdependentsnum_448L,lastotherinc_902A,lastotherlnsexpense_631A,lastrejectcommoditycat_161M,lastrejectcommodtypec_5251769M,lastrejectcredamount_222A,lastrejectdate_50D,lastrejectreason_759M,lastrejectreasonclient_4145040M,lastrepayingdate_696D,lastst_736L,maininc_215A,mastercontrelectronic_519L,mastercontrexist_109L,maxannuity_159A,maxannuity_4075009A,maxdbddpdlast1m_3658939P,maxdbddpdtollast12m_3658940P,maxdbddpdtollast6m_4187119P,maxdebt4_972A,maxdpdfrom6mto36m_3546853P,maxdpdinstldate_3546855D,maxdpdinstlnum_3546846P,maxdpdlast12m_727P,maxdpdlast24m_143P,maxdpdlast3m_392P,maxdpdlast6m_474P,maxdpdlast9m_1059P,maxdpdtolerance_374P,maxinstallast24m_3658928A,maxlnamtstart6m_4525199A,maxoutstandbalancel12m_4187113A,maxpmtlast3m_4525190A,mindbddpdlast24m_3658935P,mindbdtollast24m_4525191P,mobilephncnt_593L,monthsannuity_845L,numactivecreds_622L,numactivecredschannel_414L,numactiverelcontr_750L,numcontrs3months_479L,numincomingpmts_3546848L,numinstlallpaidearly3d_817L,numinstls_657L,numinstlsallpaid_934L,numinstlswithdpd10_728L,numinstlswithdpd5_4187116L,numinstlswithoutdpd_562L,numinstmatpaidtearly2d_4499204L,numinstpaid_4499208L,numinstpaidearly3d_3546850L,numinstpaidearly3dest_4493216L,numinstpaidearly5d_1087L,numinstpaidearly5dest_4493211L,numinstpaidearly5dobd_4499205L,numinstpaidearly_338L,numinstpaidearlyest_4493214L,numinstpaidlastcontr_4325080L,numinstpaidlate1d_3546852L,numinstregularpaid_973L,numinstregularpaidest_4493210L,numinsttopaygr_769L,numinsttopaygrest_4493213L,numinstunpaidmax_3546851L,numinstunpaidmaxest_4493212L,numnotactivated_1143L,numpmtchanneldd_318L,numrejects9m_859L,opencred_647L,paytype1st_925L,paytype_783L,payvacationpostpone_4187118D,pctinstlsallpaidearl3d_427L,pctinstlsallpaidlat10d_839L,pctinstlsallpaidlate1d_3546856L,pctinstlsallpaidlate4d_3546849L,pctinstlsallpaidlate6d_3546844L,pmtnum_254L,posfpd10lastmonth_333P,posfpd30lastmonth_3976960P,posfstqpd30lastmonth_3976962P,previouscontdistrict_112M,price_1097A,sellerplacecnt_915L,sellerplacescnt_216L,sumoutstandtotal_3546847A,sumoutstandtotalest_4493215A,totaldebt_9A,totalsettled_863A,totinstallast1m_4525188A,twobodfilling_608L,typesuite_864L,validfrom_1069D
149,,,4196.6,0.0,0.0,0.0,0.0,0.0,0.0,4.0,,,,,,,,,,CA,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,40000.0,CAL,0.0,0.0,,,,,0.0,40000.0,GBA,0.0,,0.45,,,,,1.0,,CASH,0.45,,false,,,,2018-06-29,a55475b1,a55475b1,,,P94_109_143,,,,,a55475b1,a55475b1,60000.0,2018-06-29,P94_109_143,a55475b1,,D,,0.0,0.0,0.0,,,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,2.0,,0.0,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,false,OTHER,OTHER,,,,,,,12.0,0.0,0.0,0.0,a55475b1,,0.0,3.0,,,0.0,0.0,,FO,AL,
150,,,7763.6,0.0,0.0,0.0,0.0,2.0,0.0,0.0,,,,,,,,,,CA,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,74000.0,CAL,0.0,0.0,,,,,0.0,74000.0,GBA,0.0,,0.45,,,,,0.0,,CASH,0.45,0.0,false,,,,,a55475b1,a55475b1,,,a55475b1,,,,,a55475b1,a55475b1,,,a55475b1,a55475b1,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.0,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,OTHER,OTHER,,,,,,,12.0,0.0,0.0,0.0,a55475b1,,0.0,0.0,,,0.0,0.0,,FO,AL,
151,,,1560.0,0.0,0.0,0.0,0.0,8.0,2.0,0.0,,,,,,,,,,,INSTANT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,26000.0,REL,0.0,0.0,,,,,0.0,0.0,DD,0.0,,,,,,,0.0,0.0,NDF,,,false,,false,,,a55475b1,a55475b1,,,a55475b1,,,,,a55475b1,a55475b1,,,a55475b1,a55475b1,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.0,0.0,1.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,OTHER,OTHER,,,,,,,,0.0,0.0,0.0,a55475b1,,0.0,0.0,,,0.0,0.0,,FO,AL,
152,,,3779.4001,0.0,0.0,0.0,0.0,21.0,4.0,0.0,,,,,,,,,,CA,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,20000.0,CAL,0.0,0.0,,,,,0.0,20000.0,GBA,0.0,,0.45,,,,,0.0,,CASH,0.45,,false,,,,,a55475b1,a55475b1,,,a55475b1,,,,,a55475b1,a55475b1,,,a55475b1,a55475b1,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.0,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,OTHER,OTHER,,,,,,,6.0,0.0,,,a55475b1,,0.0,0.0,,,0.0,0.0,,FO,AL,
153,,,4017.0,0.0,0.0,0.0,0.0,13.0,3.0,1.0,,,,,,,,,,CA,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,0.0,38000.0,CAL,0.0,0.0,,,,,0.0,38000.0,GBA,0.0,,0.45,,,,,0.0,,CASH,0.45,0.0,false,,,,2018-09-11,a55475b1,a55475b1,,,P94_109_143,,,,,a55475b1,a55475b1,24000.0,2018-09-11,P94_109_143,a55475b1,,D,,0.0,0.0,0.0,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1.0,,0.0,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,false,OTHER,OTHER,,,,,,,18.0,0.0,0.0,0.0,a55475b1,,0.0,0.0,,,0.0,0.0,,FO,AL,
154,,,2400.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,INSTANT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,40000.0,REL,0.0,0.0,,,,,0.0,0.0,DD,0.0,,,,,,,1.0,0.0,NDF,,,false,,false,,2012-08-16,a55475b1,a55475b1,,,a55475b1,,,,,P33_29_177,a55475b1,15000.0,2012-08-16,a55475b1,a55475b1,,D,,0.0,0.0,0.0,,,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1.0,,0.0,0.0,1.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,false,OTHER,OTHER,,,,,,,,0.0,0.0,,a55475b1,,0.0,1.0,,,0.0,0.0,,FO,AL,
155,,,4082.4001,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,CA,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,,,0.0,80000.0,CAL,0.0,0.0,,,,,0.0,80000.0,GBA,0.0,,0.45,,,,,0.0,,CASH,0.45,,false,,,,2018-12-06,a55475b1,a55475b1,,,P24_27_36,,,,,a55475b1,a55475b1,,,a55475b1,a55475b1,,T,,0.0,0.0,0.0,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1.0,,0.0,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,false,OTHER,OTHER,,,,,,,36.0,0.0,0.0,0.0,a55475b1,,1.0,1.0,,,0.0,0.0,,FO,AL,
156,,,3827.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,CA,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,,,0.0,40000.0,CAL,0.0,0.0,,,,,0.0,40000.0,GBA,0.0,,0.45,,,,,0.0,,CASH,0.45,,false,,,,2018-10-17,a55475b1,a55475b1,,,P94_109_143,,,,,a55475b1,a55475b1,50000.0,2018-10-17,P94_109_143,a55475b1,,D,,0.0,0.0,0.0,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1.0,,0.0,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,false,OTHER,OTHER,,,,,,,18.0,0.0,0.0,0.0,a55475b1,,0.0,0.0,,,0.0,0.0,,FO,AL,
157,,,4824.0,0.0,0.0,0.0,0.0,5.0,2.0,1.0,,,,,,,,,,CA,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,,,,40000.0,CAL,0.0,0.0,,,,,0.0,40000.0,GBA,0.0,,0.45,,,,,0.0,,CASH,0.45,0.0,false,false,,,2017-09-12,a55475b1,a55475b1,,,P94_109_143,,,,,P12_6_178,a55475b1,7600.0,2017-09-12,P94_109_143,a55475b1,,D,,0.0,0.0,0.0,,,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1.0,,0.0,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,false,OTHER,OTHER,,,,,,,12.0,0.0,0.0,0.0,a55475b1,,0.0,1.0,,,0.0,0.0,,FO,,
158,0.0,,6137.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,59999.8,CAL,0.0,0.0,,,,,0.0,59999.8,GBA,0.0,,0.2999,,true,,,2.0,,CASH,0.2999,0.0,false,,,,2018-12-07,a55475b1,a55475b1,,,P94_109_143,,,,,P159_130_59,a55475b1,71978.0,2018-12-07,P94_109_143,a55475b1,,D,,0.0,0.0,0.0,,,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,4.0,,0.0,0.0,0.0,1.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,false,OTHER,OTHER,,,,,,,12.0,0.0,0.0,,a55475b1,,1.0,8.0,,,0.0,0.0,,BO,AL,
159,,,6000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,INSTANT,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,100000.0,REL,0.0,0.0,,,,,0.0,0.0,DD,0.0,,,,,,,0.0,0.0,NDF,,,false,,false,,,a55475b1,a55475b1,,,a55475b1,,,,,a55475b1,a55475b1,,,a55475b1,a55475b1,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.0,0.0,1.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,OTHER,OTHER,,,,,,,,0.0,0.0,0.0,a55475b1,,0.0,1.0,,,0.0,0.0,,FO,AL,
160,,,4474.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,,,,,,,,CA,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,0.0,34000.0,CAL,0.0,0.0,,,,,0.0,34000.0,GBA,0.0,,0.45,,,,,0.0,,CASH,0.45,,false,,,,2018-11-09,a55475b1,a55475b1,,,P94_109_143,,,,,a55475b1,a55475b1,20000.0,2018-11-09,P94_109_143,a55475b1,,D,,0.0,0.0,0.0,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1.0,,0.0,0.0,0.0,2.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,2.0,false,OTHER,OTHER,,,,,,,12.0,0.0,0.0,0.0,a55475b1,,0.0,0.0,,,0.0,0.0,,FO,AL,
161,,,2688.8,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,CA,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,34000.0,CAL,0.0,0.0,,,,,0.0,34000.0,GBA,0.0,,0.45,,,,,0.0,,CASH,0.45,,false,,,,,a55475b1,a55475b1,,,a55475b1,,,,,a55475b1,a55475b1,,,a55475b1,a55475b1,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.0,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,OTHER,OTHER,,,,,,,24.0,0.0,,,a55475b1,,0.0,0.0,,,0.0,0.0,,FO,AL,
162,,,5138.2,0.0,0.0,0.0,0.0,0.0,0.0,5.0,,,,,,,,,,CA,,2.0,2.0,2.0,0.0,2.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,44000.0,CAL,0.0,0.0,,,,,0.0,44000.0,GBA,0.0,,0.2499,,,,,0.0,,CASH,0.2499,0.0,false,,,,,a55475b1,a55475b1,,,a55475b1,,,,,a55475b1,a55475b1,,,a55475b1,a55475b1,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.0,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,OTHER,OTHER,,,,,,,9.0,0.0,0.0,0.0,a55475b1,,0.0,4.0,,,0.0,0.0,,FO,AL,
163,0.0,,3654.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,INSTANT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,,,,60900.0,REL,0.0,0.0,,,,,0.0,0.0,DD,0.0,,,,,,,1.0,0.0,NDF,,,false,,false,,2015-08-12,a55475b1,a55475b1,,,a55475b1,,,,,P109_133_183,a55475b1,41200.0,2015-08-12,a55475b1,a55475b1,,D,,0.0,0.0,0.0,,,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1.0,,0.0,0.0,1.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,false,OTHER,OTHER,,,,,,,,0.0,0.0,0.0,a55475b1,,0.0,1.0,,,0.0,0.0,,FO,,
164,0.0,,4208.6,683.0,0.0,0.0,0.0,0.0,0.0,1.0,-11.0,,,0.0,685.8,,0.0,,,CA,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,50000.0,CAL,18268.4,0.0,,,,0.0,0.0,50000.0,GBA,0.0,,0.45,,,,2018-11-15,0.0,,CASH,0.45,,false,,,2018-10-16,2018-10-14,P159_130_59,a55475b1,16376.0,2018-10-14,a55475b1,,,,,P148_110_5,a55475b1,38094.0,2016-12-29,P94_109_143,a55475b1,,A,40000.0,0.0,0.0,1500.0,,-29.0,-1.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,691.2,,,,-29.0,,2.0,2.0,1.0,0.0,0.0,0.0,2.0,1.0,30.0,3.0,0.0,,3.0,,,1.0,,1.0,,,1.0,,,0.0,3.0,,27.0,,27.0,,0.0,0.0,0.0,false,OTHER,OTHER,,0.33333,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,P149_82_178,,0.0,1.0,18268.4,,18268.4,2220.0,,FO,AL,
165,,,4051.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,CA,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,64000.0,CAL,0.0,0.0,,,,,0.0,64000.0,GBA,0.0,,0.45,,,,,0.0,,CASH,0.45,,false,,,,,a55475b1,a55475b1,,,a55475b1,,,,,a55475b1,a55475b1,,,a55475b1,a55475b1,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.0,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,OTHER,OTHER,,,,,,,36.0,0.0,0.0,0.0,a55475b1,,0.0,0.0,,,0.0,0.0,,FO,AL,
166,0.0,,2439.6,2557.2,0.0,0.0,9.0,0.0,0.0,1.0,-2.0,,,0.0,2557.2,,0.0,,,CA,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,2.0,0.0,0.0,1.0,2.0,0.0,2.0,2.0,0.0,20000.0,CAL,56168.402,56168.402,,,,0.0,0.0,20000.0,GBA,0.0,,0.45,,,,2018-11-26,1.0,,CASH,0.45,,false,,,2018-10-26,2018-10-26,a55475b1,a55475b1,40000.0,2018-10-26,a55475b1,,,,,a55475b1,a55475b1,,,a55475b1,a55475b1,,A,30000.0,0.0,0.0,2600.0,,-1.0,-1.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,2557.2,,,,-3.0,,1.0,2.0,1.0,1.0,0.0,1.0,2.0,1.0,24.0,2.0,0.0,,2.0,,,1.0,,0.0,,,0.0,,,0.0,2.0,,22.0,,22.0,,0.0,0.0,0.0,false,OTHER,OTHER,,0.5,0.0,0.0,0.0,0.0,12.0,0.0,,,P98_137_111,,0.0,0.0,56168.402,,56168.402,5200.0,,FO,AL,
167,,,3996.6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,CA,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,,,,54000.0,CAL,0.0,0.0,,,,,0.0,54000.0,GBA,0.0,,0.45,,,,,0.0,,CASH,0.45,,false,,,,,a55475b1,a55475b1,,,a55475b1,,,,,a55475b1,a55475b1,,,a55475b1,a55475b1,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.0,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,OTHER,OTHER,,,,,,,24.0,0.0,0.0,0.0,a55475b1,,0.0,0.0,,,0.0,0.0,,FO,AL,
168,,,1800.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,INSTANT,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,30000.0,REL,0.0,0.0,,,,,0.0,0.0,DD,0.0,,,,,,,1.0,0.0,NDF,,,false,,false,,2018-11-05,a55475b1,a55475b1,,,P94_109_143,,,,,a55475b1,a55475b1,40000.0,2018-11-05,P94_109_143,a55475b1,,D,,0.0,0.0,0.0,,,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1.0,,0.0,0.0,1.0,1.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,false,OTHER,OTHER,,,,,,,,0.0,0.0,0.0,a55475b1,,1.0,1.0,,,0.0,0.0,,FO,AL,
169,,,2827.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,CA,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,0.0,24000.0,CAL,0.0,0.0,,,,,0.0,24000.0,GBA,0.0,,0.45,,,,,0.0,,CASH,0.45,,false,,,,2018-08-24,a55475b1,a55475b1,,,P94_109_143,,,,,a55475b1,a55475b1,100000.0,2018-08-24,P94_109_143,a55475b1,,D,,0.0,0.0,0.0,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,2.0,,0.0,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,2.0,false,OTHER,OTHER,,,,,,,12.0,0.0,0.0,0.0,a55475b1,,0.0,0.0,,,0.0,0.0,,FO,,
170,,,4935.8003,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,CA,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,,0.0,74000.0,CAL,0.0,0.0,,,,,0.0,74000.0,GBA,0.0,,0.45,,,,,0.0,,CASH,0.45,,false,,,,2018-12-29,a55475b1,a55475b1,,,P94_109_143,,,,,a55475b1,a55475b1,100000.0,2018-12-29,P94_109_143,a55475b1,,D,,0.0,0.0,0.0,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1.0,,0.0,0.0,0.0,1.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,false,OTHER,OTHER,,,,,,,36.0,0.0,0.0,0.0,a55475b1,,0.0,0.0,,,0.0,0.0,,FO,,
171,,,7975.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,CA,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,70000.0,CAL,0.0,0.0,,,,,0.0,70000.0,GBA,0.0,,0.2499,,,,,1.0,,CASH,0.2499,0.0,false,,,,,a55475b1,a55475b1,,,a55475b1,,,,,a55475b1,a55475b1,,,a55475b1,a55475b1,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.0,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,OTHER,OTHER,,,,,,,12.0,0.0,0.0,0.0,a55475b1,,0.0,0.0,,,0.0,0.0,,FO,AL,
172,0.0,,4780.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,CA,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,1.0,9.0,0.0,,,,99800.0,CAL,0.0,0.0,,,,,0.0,99800.0,GBA,0.0,,0.45,,,,,1.0,,CASH,0.45,,false,,,,2014-07-18,a55475b1,a55475b1,,,a55475b1,,,,,P159_130_59,a55475b1,9436.0,2014-07-18,a55475b1,a55475b1,,D,,0.0,0.0,0.0,,,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,2.0,,0.0,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,false,OTHER,OTHER,,,,,,,48.0,0.0,0.0,0.0,a55475b1,,0.0,0.0,,,0.0,0.0,,FO,AL,
173,,,1987.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,CA,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,16000.0,CAL,0.0,0.0,,,,,0.0,16000.0,GBA,0.0,,0.45,,,,,0.0,,CASH,0.45,,false,,,,2018-06-24,a55475b1,a55475b1,,,P94_109_143,,,,,P159_130_59,a55475b1,5998.0,2018-06-24,P94_109_143,a55475b1,,D,,0.0,0.0,0.0,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1.0,,0.0,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,false,OTHER,OTHER,,,,,,,12.0,0.0,0.0,0.0,a55475b1,,0.0,1.0,,,0.0,0.0,,FO,,
174,,,4479.2,0.0,0.0,0.0,1.0,0.0,0.0,1.0,,,,,,,,,,CA,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,40000.0,CAL,0.0,0.0,,,,,0.0,40000.0,GBA,0.0,,0.2499,,,,,1.0,,CASH,0.2499,0.0,false,,,,,a55475b1,a55475b1,,,a55475b1,,,,,a55475b1,a55475b1,,,a55475b1,a55475b1,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.0,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,OTHER,OTHER,,,,,,,12.0,0.0,0.0,0.0,a55475b1,,0.0,1.0,,,0.0,0.0,,FO,,
175,0.0,,5306.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,-16.0,,,0.0,2402.6,,0.0,,,CA,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,0.0,100000.0,CAL,0.0,0.0,2019-01-07,,,0.0,0.0,100000.0,GBA,0.0,,0.45,,,2019-01-07,2018-11-30,0.0,,CASH,0.45,,false,,,2018-11-07,2019-01-07,P21_79_33,a55475b1,6400.0,2018-10-30,P94_109_143,,,,,a55475b1,a55475b1,60000.0,2019-01-07,P94_109_143,a55475b1,,D,18000.0,0.0,0.0,4806.0,,-29.0,-2.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,2402.6,,,,-29.0,,1.0,2.0,1.0,0.0,0.0,2.0,2.0,2.0,3.0,2.0,0.0,,2.0,,,2.0,,2.0,,,2.0,,,0.0,3.0,,0.0,,0.0,,0.0,0.0,1.0,false,OTHER,OTHER,,1.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,P179_96_159,,2.0,2.0,0.0,,0.0,7208.0,,FO,,
