case_id,assignmentdate_238D,assignmentdate_4527235D,assignmentdate_4955616D,birthdate_574D,contractssum_5085716L,dateofbirth_337D,dateofbirth_342D,days120_123L,days180_256L,days30_165L,days360_512L,days90_310L,description_5085714M,education_1103M,education_88M,firstquarter_103L,for3years_128L,for3years_504L,for3years_584L,formonth_118L,formonth_206L,formonth_535L,forquarter_1017L,forquarter_462L,forquarter_634L,fortoday_1092L,forweek_1077L,forweek_528L,forweek_601L,foryear_618L,foryear_818L,foryear_850L,fourthquarter_440L,maritalst_385M,maritalst_893M,numberofqueries_373L,pmtaverage_3A,pmtaverage_4527227A,pmtaverage_4955615A,pmtcount_4527229L,pmtcount_4955617L,pmtcount_693L,pmtscount_423L,pmtssum_45A,requesttype_4525192L,responsedate_1012D,responsedate_4527233D,responsedate_4917613D,riskassesment_302T,riskassesment_940T,secondquarter_766L,thirdquarter_1082L
953,2017-05-25,,,1954-05-01,,1954-05-01,,0.0,0.0,0.0,0.0,0.0,a55475b1,a55475b1,a55475b1,0.0,,,,,,,,,,,,,,,,,0.0,a55475b1,a55475b1,0.0,6827.7666,,,,,6.0,,,,2019-01-26,,,,,0.0,0.0
954,1996-09-10,,,1946-03-01,,,,,,,,,a55475b1,a55475b1,a55475b1,,,,,,,,,,,,,,,,,,,a55475b1,a55475b1,,7141.1665,,,,,6.0,,,,2019-01-26,,,2% - 2%,1.154206,,
955,,,,1966-01-01,,1966-01-01,,4.0,6.0,0.0,6.0,2.0,a55475b1,a55475b1,a55475b1,0.0,,,,,,,,,,,,,,,,,2.0,a55475b1,a55475b1,6.0,,,,,,,7.0,4620.0,,2019-01-26,,,,,0.0,4.0
956,,,,1995-06-01,,1995-06-01,,4.0,4.0,1.0,10.0,3.0,a55475b1,a55475b1,a55475b1,1.0,,,,,,,,,,,,,,,,,4.0,a55475b1,a55475b1,10.0,,,,,,,2.0,2602.8,,2019-01-26,,,,,4.0,4.0
957,,,,1972-12-01,,1972-12-01,,0.0,1.0,0.0,1.0,0.0,a55475b1,6b2ae0fa,a55475b1,0.0,,,,,,,,,,,,,,,,,0.0,a7fcb6e5,a55475b1,1.0,,,,,,,6.0,15787.258,,2019-01-26,,,,,0.0,1.0
958,,,,1972-08-01,,1972-08-01,,4.0,7.0,1.0,13.0,4.0,a55475b1,717ddd49,a55475b1,4.0,,,,,,,,,,,,,,,,,4.0,a7fcb6e5,a55475b1,13.0,,,,,,,6.0,6028.974,,2019-01-26,,,,,3.0,3.0
959,,,,1988-06-01,,1988-06-01,,0.0,1.0,0.0,1.0,0.0,a55475b1,a55475b1,a55475b1,0.0,,,,,,,,,,,,,,,,,3.0,a55475b1,a55475b1,1.0,,,,,,,2.0,641.456,,2019-01-26,,,,,0.0,1.0
961,,,,1966-09-01,,1966-09-01,,5.0,6.0,5.0,6.0,5.0,a55475b1,6b2ae0fa,a55475b1,0.0,,,,,,,,,,,,,,,,,5.0,3439d993,a55475b1,6.0,,,,,,,6.0,24360.605,,2019-01-26,,,,,0.0,2.0
962,,,,1988-06-01,,1988-06-01,,8.0,10.0,3.0,12.0,7.0,a55475b1,6b2ae0fa,a55475b1,4.0,,,,,,,,,,,,,,,,,6.0,a7fcb6e5,a55475b1,12.0,,,,,,,6.0,7690.8003,,2019-01-17,,,,,4.0,7.0
963,,,,1960-12-01,,1960-12-01,,12.0,18.0,3.0,23.0,6.0,a55475b1,a55475b1,a55475b1,4.0,,,,,,,,,,,,,,,,,7.0,a55475b1,a55475b1,23.0,,,,,,,7.0,12274.832,,2019-01-26,,,,,4.0,10.0
964,,,,1966-08-01,,1966-08-01,,1.0,1.0,0.0,1.0,1.0,a55475b1,a55475b1,a55475b1,0.0,,,,,,,,,,,,,,,,,1.0,a55475b1,a55475b1,1.0,,,,,,,3.0,2447.2,,2019-01-26,,,,,0.0,0.0
965,,,,1991-11-01,,1991-11-01,,4.0,4.0,1.0,4.0,4.0,a55475b1,a55475b1,a55475b1,1.0,,,,,,,,,,,,,,,,,3.0,a55475b1,a55475b1,4.0,,,,,,,5.0,8015.972,,2019-01-26,,,,,0.0,0.0
966,,,,1992-12-01,,1992-12-01,,0.0,0.0,0.0,0.0,0.0,a55475b1,a55475b1,a55475b1,0.0,,,,,,,,,,,,,,,,,0.0,a55475b1,a55475b1,0.0,,,,,,,7.0,3196.7341,,2019-01-25,,,,,0.0,0.0
967,2012-04-24,,,1954-04-01,,1954-04-01,,2.0,2.0,0.0,7.0,2.0,a55475b1,a55475b1,a55475b1,2.0,,,,,,,,,,,,,,,,,3.0,3439d993,a55475b1,7.0,6828.3667,,,,,6.0,,,,2019-01-26,,,,,5.0,1.0
969,,,,1990-10-01,,1990-10-01,,2.0,2.0,2.0,2.0,2.0,a55475b1,a55475b1,a55475b1,2.0,,,,,,,,,,,,,,,,,0.0,a55475b1,a55475b1,2.0,,,,,,,7.0,16175.344,,2019-01-26,,,,,0.0,0.0
970,,,,1987-10-01,,1987-10-01,,7.0,7.0,4.0,7.0,7.0,a55475b1,6b2ae0fa,a55475b1,0.0,,,,,,,,,,,,,,,,,7.0,3439d993,a55475b1,7.0,,,,,,,5.0,8731.065,,2019-01-26,,,,,1.0,0.0
971,,,,1993-03-01,,,,,,,,,a55475b1,a55475b1,a55475b1,,,,,,,,,,,,,,,,,,,a55475b1,a55475b1,,,,,,,,5.0,8530.946,,2019-01-28,,,,,,
972,,,,1993-12-01,,1993-12-01,,2.0,2.0,0.0,4.0,2.0,a55475b1,717ddd49,a55475b1,3.0,,,,,,,,,,,,,,,,,3.0,a7fcb6e5,a55475b1,4.0,,,,,,,6.0,13215.276,,2019-01-26,,,,,4.0,2.0
973,2011-04-14,,,1953-04-01,,1953-04-01,,1.0,1.0,0.0,4.0,1.0,a55475b1,6b2ae0fa,a55475b1,1.0,,,,,,,,,,,,,,,,,4.0,3439d993,a55475b1,4.0,16559.6,,,,,6.0,,,,2019-01-26,,,,,4.0,1.0
974,,,,1993-12-01,,1993-12-01,,5.0,6.0,0.0,6.0,3.0,a55475b1,6b2ae0fa,a55475b1,7.0,,,,,,,,,,,,,,,,,5.0,a7fcb6e5,a55475b1,6.0,,,,,,,6.0,6000.0,,2019-01-26,,,,,1.0,2.0
975,,,,1966-05-01,,1966-05-01,,7.0,8.0,3.0,9.0,6.0,a55475b1,a55475b1,a55475b1,3.0,,,,,,,,,,,,,,,,,5.0,a55475b1,a55475b1,9.0,,,,,,,6.0,5630.0,,2019-01-26,,,,,1.0,1.0
976,,,,1989-11-01,,,,,,,,,a55475b1,a55475b1,a55475b1,,,,,,,,,,,,,,,,,,,a55475b1,a55475b1,,,,,,,,6.0,21251.4,,2019-01-26,,,,,,
977,2013-12-08,,,1955-12-01,,1955-12-01,,2.0,4.0,2.0,4.0,2.0,a55475b1,a55475b1,a55475b1,2.0,,,,,,,,,,,,,,,,,0.0,a55475b1,a55475b1,4.0,6828.3667,,,,,6.0,,,,2019-01-26,,,,,3.0,4.0
978,,,,1996-11-01,,1996-11-01,,4.0,8.0,2.0,14.0,4.0,a55475b1,a55475b1,a55475b1,4.0,,,,,,,,,,,,,,,,,4.0,a55475b1,a55475b1,14.0,,,,,,,3.0,4050.1462,,2019-01-26,,,,,2.0,4.0
979,,,,1971-11-01,,1971-11-01,,0.0,0.0,0.0,2.0,0.0,a55475b1,a55475b1,a55475b1,0.0,,,,,,,,,,,,,,,,,2.0,a55475b1,a55475b1,2.0,,,,,,,8.0,22571.951,,2019-01-26,,,,,2.0,0.0
980,,,,1965-12-01,,1965-12-01,,8.0,11.0,2.0,17.0,8.0,a55475b1,6b2ae0fa,a55475b1,10.0,,,,,,,,,,,,,,,,,9.0,3439d993,a55475b1,17.0,,,,,,,1.0,3600.0,,2019-01-26,,,,,4.0,6.0
981,,,,1992-09-01,,1992-09-01,,5.0,7.0,2.0,16.0,5.0,a55475b1,6b2ae0fa,a55475b1,2.0,,,,,,,,,,,,,,,,,6.0,a7fcb6e5,a55475b1,16.0,,,,,,,6.0,10958.4,,2019-01-26,,,4% - 6%,0.5543874,7.0,2.0
982,,,,1991-06-01,,1991-06-01,,1.0,3.0,0.0,5.0,0.0,a55475b1,6b2ae0fa,a55475b1,0.0,,,,,,,,,,,,,,,,,10.0,3439d993,a55475b1,5.0,,,,,,,6.0,7562.8003,,2019-01-26,,,,,3.0,2.0
983,,,,1972-02-01,,1972-02-01,,0.0,3.0,0.0,7.0,0.0,a55475b1,6b2ae0fa,a55475b1,6.0,,,,,,,,,,,,,,,,,7.0,3439d993,a55475b1,7.0,,,,,,,6.0,4800.0,,2019-01-26,,,,,2.0,4.0
984,,,,1993-04-01,,1993-04-01,,6.0,6.0,0.0,13.0,3.0,a55475b1,a55475b1,a55475b1,3.0,,,,,,,,,,,,,,,,,4.0,a55475b1,a55475b1,13.0,,,,,,,6.0,15131.663,,2019-01-26,,,,,4.0,2.0
985,,,,1982-08-01,,1982-08-01,,0.0,0.0,0.0,3.0,0.0,a55475b1,a55475b1,a55475b1,1.0,,,,,,,,,,,,,,,,,3.0,a55475b1,a55475b1,3.0,,,,,,,6.0,10541.472,,2019-01-26,,,1% - 1%,1.467155,0.0,2.0
986,,,,1995-01-01,,1995-01-01,,3.0,3.0,2.0,3.0,3.0,a55475b1,a55475b1,a55475b1,2.0,,,,,,,,,,,,,,,,,1.0,a55475b1,a55475b1,3.0,,,,,,,5.0,5470.4,,2019-01-28,,,,,0.0,0.0
987,,,,1969-08-01,,,,,,,,,a55475b1,a55475b1,a55475b1,,,,,,,,,,,,,,,,,,,a55475b1,a55475b1,,,,,,,,6.0,4800.0,,2019-01-26,,,,,,
988,2008-12-01,,,1968-07-01,,,,,,,,,a55475b1,a55475b1,a55475b1,,,,,,,,,,,,,,,,,,,a55475b1,a55475b1,,24962.068,,,,,6.0,,,,2019-01-26,,,,,,
989,,,,1982-08-01,,1982-08-01,,4.0,6.0,2.0,7.0,4.0,a55475b1,6b2ae0fa,a55475b1,0.0,,,,,,,,,,,,,,,,,7.0,3439d993,a55475b1,7.0,,,,,,,6.0,3600.0,,2019-01-26,,,,,9.0,4.0
990,,,,1993-12-01,,1993-12-01,,6.0,8.0,2.0,18.0,4.0,a55475b1,a55475b1,a55475b1,10.0,,,,,,,,,,,,,,,,,12.0,a55475b1,a55475b1,18.0,,,,,,,6.0,19577.977,,2019-01-27,,,,,9.0,16.0
991,,,,1973-08-01,,,,,,,,,a55475b1,a55475b1,a55475b1,,,,,,,,,,,,,,,,,,,a55475b1,a55475b1,,,,,,,,2.0,23400.0,,2019-01-27,,,,,,
992,,,,1990-10-01,,1990-10-01,,1.0,1.0,0.0,3.0,1.0,a55475b1,717ddd49,a55475b1,0.0,,,,,,,,,,,,,,,,,1.0,a7fcb6e5,a55475b1,3.0,,,,,,,7.0,11320.0,,2019-01-27,,,,,1.0,1.0
993,,,,1966-06-01,,1966-06-01,,0.0,2.0,0.0,2.0,0.0,a55475b1,6b2ae0fa,a55475b1,0.0,,,,,,,,,,,,,,,,,1.0,38c061ee,a55475b1,2.0,,,,,,,5.0,6580.8003,,2019-01-27,,,,,0.0,2.0
994,,,,1983-04-01,,1983-04-01,,4.0,8.0,2.0,8.0,4.0,a55475b1,a55475b1,a55475b1,2.0,,,,,,,,,,,,,,,,,3.0,a55475b1,a55475b1,8.0,,,,,,,10.0,49686.402,,2019-01-27,,,,,1.0,4.0
995,,,,1991-08-01,,1991-08-01,,3.0,5.0,0.0,11.0,2.0,a55475b1,6b2ae0fa,a55475b1,11.0,,,,,,,,,,,,,,,,,10.0,a7fcb6e5,a55475b1,11.0,,,,,,,6.0,25326.63,,2019-01-27,,,,,5.0,7.0
996,,,,1995-09-01,,1995-09-01,,3.0,4.0,0.0,10.0,2.0,a55475b1,6b2ae0fa,a55475b1,4.0,,,,,,,,,,,,,,,,,6.0,3439d993,a55475b1,10.0,,,,,,,6.0,10250.326,,2019-01-27,,,,,2.0,2.0
997,,,,1988-10-01,,1988-10-01,,2.0,2.0,0.0,3.0,1.0,a55475b1,6b2ae0fa,a55475b1,0.0,,,,,,,,,,,,,,,,,2.0,3439d993,a55475b1,3.0,,,,,,,0.0,0.0,,2019-01-27,,,3% - 4%,0.84125715,1.0,0.0
998,,,,1990-01-01,,1990-01-01,,5.0,7.0,1.0,9.0,5.0,a55475b1,a55475b1,a55475b1,0.0,,,,,,,,,,,,,,,,,5.0,a55475b1,a55475b1,9.0,,,,,,,7.0,3103.004,,2019-01-27,,,,,2.0,2.0
999,,,,1973-07-01,,,,,,,,,a55475b1,a55475b1,a55475b1,,,,,,,,,,,,,,,,,,,a55475b1,a55475b1,,,,,,,,5.0,3261.0,,2019-01-27,,,,,,
1001,,,,1995-03-01,,1995-03-01,,0.0,5.0,0.0,5.0,0.0,a55475b1,a55475b1,a55475b1,0.0,,,,,,,,,,,,,,,,,0.0,a55475b1,a55475b1,5.0,,,,,,,7.0,15362.0,,2019-01-27,,,,,0.0,5.0
1002,,,,1971-10-01,,1971-10-01,,5.0,5.0,1.0,8.0,3.0,a55475b1,a55475b1,a55475b1,1.0,,,,,,,,,,,,,,,,,2.0,a55475b1,a55475b1,8.0,,,,,,,0.0,0.0,,2019-01-25,,,,,4.0,3.0
1003,2017-07-05,,,1959-07-01,,1959-07-01,,5.0,5.0,2.0,8.0,4.0,a55475b1,39a0853f,a55475b1,5.0,,,,,,,,,,,,,,,,,2.0,b6cabe76,a55475b1,8.0,4580.433,,,,,6.0,,,,2019-01-27,,,,,0.0,1.0
1004,,,,1987-07-01,,1987-07-01,,1.0,1.0,0.0,4.0,0.0,a55475b1,a55475b1,a55475b1,2.0,,,,,,,,,,,,,,,,,9.0,a55475b1,a55475b1,4.0,,,,,,,6.0,29218.318,,2019-01-27,,,,,3.0,0.0
1005,,,,1994-11-01,,1994-11-01,,1.0,1.0,1.0,1.0,1.0,a55475b1,a55475b1,a55475b1,1.0,,,,,,,,,,,,,,,,,0.0,a55475b1,a55475b1,1.0,,,,,,,6.0,1685.0,,2019-01-27,,,,,0.0,0.0
1006,,,,1994-07-01,,1994-07-01,,5.0,7.0,0.0,10.0,1.0,a55475b1,717ddd49,a55475b1,2.0,,,,,,,,,,,,,,,,,2.0,3439d993,a55475b1,10.0,,,,,,,6.0,22297.201,,2019-01-27,,,,,1.0,6.0
1007,,,,1990-02-01,,1990-02-01,,0.0,0.0,0.0,1.0,0.0,a55475b1,a55475b1,a55475b1,1.0,,,,,,,,,,,,,,,,,0.0,a55475b1,a55475b1,1.0,,,,,,,6.0,2186.8,,2019-01-27,,,,,1.0,0.0
1008,,,,1995-11-01,,,,,,,,,a55475b1,a55475b1,a55475b1,,,,,,,,,,,,,,,,,,,a55475b1,a55475b1,,,,,,,,6.0,15973.0,,2019-01-27,,,,,,
1009,,,,1995-10-01,,1995-10-01,,7.0,10.0,0.0,12.0,5.0,a55475b1,6b2ae0fa,a55475b1,0.0,,,,,,,,,,,,,,,,,10.0,a7fcb6e5,a55475b1,12.0,,,,,,,7.0,6425.6,,2019-01-28,,,,,6.0,5.0
1010,,,,1986-10-01,,1986-10-01,,2.0,4.0,0.0,6.0,1.0,a55475b1,6b2ae0fa,a55475b1,2.0,,,,,,,,,,,,,,,,,4.0,3439d993,a55475b1,6.0,,,,,,,9.0,11773.0,,2019-01-27,,,,,5.0,9.0
1011,,,,1994-03-01,,1994-03-01,,0.0,0.0,0.0,0.0,0.0,a55475b1,a55475b1,a55475b1,0.0,,,,,,,,,,,,,,,,,0.0,a55475b1,a55475b1,0.0,,,,,,,5.0,5531.4,,2019-01-27,,,,,0.0,0.0
1012,,,,1977-12-01,,,,,,,,,a55475b1,a55475b1,a55475b1,,,,,,,,,,,,,,,,,,,a55475b1,a55475b1,,,,,,,,13.0,56269.2,,2019-01-28,,,,,,
1013,,,,,,1991-04-01,,4.0,9.0,2.0,14.0,4.0,a55475b1,a55475b1,a55475b1,2.0,,,,,,,,,,,,,,,,,4.0,a55475b1,a55475b1,14.0,,,,,,,,,,,,,,,2.0,9.0
1014,,,,1985-02-01,,1985-02-01,,5.0,8.0,1.0,11.0,1.0,a55475b1,6b2ae0fa,a55475b1,1.0,,,,,,,,,,,,,,,,,4.0,a7fcb6e5,a55475b1,11.0,,,,,,,14.0,56278.938,,2019-01-27,,,,,3.0,6.0
1015,2010-01-07,,,1946-09-01,,,,,,,,,a55475b1,a55475b1,a55475b1,,,,,,,,,,,,,,,,,,,a55475b1,a55475b1,,8303.167,,,,,6.0,,,,2019-01-27,,,,,,
1017,2018-10-11,,,1955-10-01,,,,,,,,,a55475b1,a55475b1,a55475b1,,,,,,,,,,,,,,,,,,,a55475b1,a55475b1,,3188.5334,,,,,3.0,,,,2019-01-28,,,,,,
1018,1994-07-25,,,1944-07-01,,,,,,,,,a55475b1,a55475b1,a55475b1,,,,,,,,,,,,,,,,,,,a55475b1,a55475b1,,12730.233,,,,,6.0,,,,2019-01-28,,,,,,
1019,2009-02-24,,,1946-02-01,,,,,,,,,a55475b1,a55475b1,a55475b1,,,,,,,,,,,,,,,,,,,a55475b1,a55475b1,,6829.5664,,,,,6.0,,,,2019-01-28,,,,,,
1020,,,,1978-05-01,,1978-05-01,,2.0,2.0,0.0,2.0,2.0,a55475b1,6b2ae0fa,a55475b1,0.0,,,,,,,,,,,,,,,,,2.0,3439d993,a55475b1,2.0,,,,,,,6.0,10221.8,,2019-01-28,,,,,0.0,0.0
1021,2010-03-08,,,1952-03-01,,,,,,,,,a55475b1,a55475b1,a55475b1,,,,,,,,,,,,,,,,,,,a55475b1,a55475b1,,13511.033,,,,,6.0,,,,2019-01-28,,,,,,
1022,2009-03-17,,,1951-03-01,,1951-03-01,,2.0,5.0,2.0,5.0,2.0,a55475b1,a55475b1,a55475b1,2.0,,,,,,,,,,,,,,,,,0.0,a55475b1,a55475b1,5.0,6829.5664,,,,,6.0,,,,2019-01-28,,,,,2.0,3.0
1023,,,,1969-08-01,,1969-08-01,,4.0,4.0,1.0,4.0,4.0,a55475b1,6b2ae0fa,a55475b1,1.0,,,,,,,,,,,,,,,,,3.0,3439d993,a55475b1,4.0,,,,,,,6.0,4131.2,,2019-01-28,,,,,0.0,0.0
1024,,,,1957-10-01,,,,,,,,,a55475b1,a55475b1,a55475b1,,,,,,,,,,,,,,,,,,,a55475b1,a55475b1,,,,,,,,5.0,3520.4001,,2019-01-28,,,,,,
1025,,,,1964-11-01,,,,,,,,,a55475b1,a55475b1,a55475b1,,,,,,,,,,,,,,,,,,,a55475b1,a55475b1,,,,,,,,9.0,8143.4,,2019-01-28,,,,,,
1026,,,,1968-09-01,,1968-09-01,,3.0,3.0,0.0,3.0,3.0,a55475b1,717ddd49,a55475b1,0.0,,,,,,,,,,,,,,,,,3.0,a7fcb6e5,a55475b1,3.0,,,,,,,5.0,8770.726,,2019-01-28,,,,,0.0,0.0
1027,,,,1991-03-01,,1991-03-01,,3.0,3.0,0.0,3.0,0.0,a55475b1,a55475b1,a55475b1,0.0,,,,,,,,,,,,,,,,,0.0,a55475b1,a55475b1,3.0,,,,,,,5.0,5179.4,,2019-01-28,,,,,0.0,3.0
1028,,,,1991-08-01,,1991-08-01,,2.0,3.0,0.0,5.0,2.0,a55475b1,a55475b1,a55475b1,1.0,,,,,,,,,,,,,,,,,5.0,a55475b1,a55475b1,5.0,,,,,,,4.0,21075.795,,2019-01-28,,,,,3.0,6.0
1029,2016-01-09,,,1958-01-01,,1958-01-01,,3.0,4.0,0.0,4.0,1.0,a55475b1,717ddd49,a55475b1,1.0,,,,,,,,,,,,,,,,,4.0,3439d993,a55475b1,4.0,6685.734,,,,,6.0,,,,2019-01-28,,,,,1.0,1.0
1030,,,,1962-06-01,,,,,,,,,a55475b1,a55475b1,a55475b1,,,,,,,,,,,,,,,,,,,a55475b1,a55475b1,,,,,,,,8.0,25167.8,,2019-01-28,,,,,,
1031,,,,1984-02-01,,,,,,,,,a55475b1,a55475b1,a55475b1,,,,,,,,,,,,,,,,,,,a55475b1,a55475b1,,,,,,,,6.0,20502.0,,2019-01-28,,,,,,
1032,,,,1978-08-01,,1978-08-01,,8.0,8.0,0.0,12.0,8.0,a55475b1,6b2ae0fa,a55475b1,4.0,,,,,,,,,,,,,,,,,12.0,3439d993,a55475b1,12.0,,,,,,,6.0,6807.4,,2019-01-28,,,,,6.0,4.0
1033,,,,1972-05-01,,1972-05-01,,1.0,1.0,0.0,2.0,1.0,a55475b1,a55475b1,a55475b1,1.0,,,,,,,,,,,,,,,,,2.0,a55475b1,a55475b1,2.0,,,,,,,10.0,15740.0,,2019-01-28,,,,,2.0,0.0
1034,,,,1992-08-01,,1992-08-01,,2.0,3.0,2.0,10.0,2.0,a55475b1,a55475b1,a55475b1,7.0,,,,,,,,,,,,,,,,,4.0,a55475b1,a55475b1,10.0,,,,,,,6.0,1862.2001,,2019-01-28,,,,,2.0,1.0
1035,,,,1981-01-01,,1981-01-01,,0.0,1.0,0.0,4.0,0.0,a55475b1,6b2ae0fa,a55475b1,1.0,,,,,,,,,,,,,,,,,2.0,3439d993,a55475b1,4.0,,,,,,,16.0,26029.201,,2019-01-28,,,,,3.0,3.0
1036,2015-07-15,,,1957-07-01,,1957-07-01,,2.0,2.0,2.0,2.0,2.0,a55475b1,a55475b1,a55475b1,2.0,,,,,,,,,,,,,,,,,0.0,a55475b1,a55475b1,2.0,5974.7334,,,,,6.0,,,,2019-01-28,,,,,0.0,0.0
1037,2011-10-04,,,1948-06-01,,,,,,,,,a55475b1,a55475b1,a55475b1,,,,,,,,,,,,,,,,,,,a55475b1,a55475b1,,6828.7666,,,,,6.0,,,,2019-01-28,,,,,,
1038,1995-08-11,,,1950-08-01,,,,,,,,,a55475b1,a55475b1,a55475b1,,,,,,,,,,,,,,,,,,,a55475b1,a55475b1,,7141.1665,,,,,6.0,,,,2019-01-28,,,,,,
1039,2015-05-13,,,1952-05-01,,1952-05-01,,0.0,0.0,0.0,0.0,0.0,a55475b1,717ddd49,a55475b1,0.0,,,,,,,,,,,,,,,,,0.0,b6cabe76,a55475b1,0.0,6828.1665,,,,,6.0,,,,2019-01-28,,,,,0.0,0.0
1040,2018-03-30,,,1965-03-01,,,,,,,,,a55475b1,a55475b1,a55475b1,,,,,,,,,,,,,,,,,,,a55475b1,a55475b1,,4438.2,,,,,6.0,,,,2019-01-28,,,,,,
1041,2017-02-27,,,1964-02-01,,,,,,,,,a55475b1,a55475b1,a55475b1,,,,,,,,,,,,,,,,,,,a55475b1,a55475b1,,4096.667,,,,,6.0,,,,2019-01-28,,,,,,
1042,,,,1973-09-01,,,,,,,,,a55475b1,a55475b1,a55475b1,,,,,,,,,,,,,,,,,,,a55475b1,a55475b1,,,,,,,,4.0,2492.0,,2019-01-28,,,,,,
1043,,,,1977-12-01,,1977-12-01,,0.0,0.0,0.0,0.0,0.0,a55475b1,a55475b1,a55475b1,0.0,,,,,,,,,,,,,,,,,1.0,a55475b1,a55475b1,0.0,,,,,,,9.0,24042.9,,2019-01-28,,,,,0.0,0.0
1044,2016-07-12,,,1958-07-01,,1958-07-01,,1.0,1.0,0.0,3.0,1.0,a55475b1,a55475b1,a55475b1,6.0,,,,,,,,,,,,,,,,,2.0,a55475b1,a55475b1,3.0,14025.367,,,,,6.0,,,,2019-01-28,,,,,1.0,3.0
1045,,,,1978-02-01,,,,,,,,,a55475b1,a55475b1,a55475b1,,,,,,,,,,,,,,,,,,,a55475b1,a55475b1,,,,,,,,6.0,6600.0,,2019-01-28,,,,,,
1046,2008-04-01,,,1950-04-01,,,,,,,,,a55475b1,a55475b1,a55475b1,,,,,,,,,,,,,,,,,,,a55475b1,a55475b1,,17848.867,,,,,6.0,,,,2019-01-28,,,,,,
1047,,,,1992-09-01,,1992-09-01,,0.0,1.0,0.0,2.0,0.0,a55475b1,a55475b1,a55475b1,1.0,,,,,,,,,,,,,,,,,0.0,3439d993,a55475b1,2.0,,,,,,,6.0,8589.8,,2019-01-28,,,3% - 4%,0.6326246,0.0,5.0
1048,,,,1993-03-01,,1993-03-01,,0.0,1.0,0.0,3.0,0.0,a55475b1,6b2ae0fa,a55475b1,0.0,,,,,,,,,,,,,,,,,2.0,a7fcb6e5,a55475b1,3.0,,,,,,,5.0,7082.4,,2019-01-28,,,,,3.0,3.0
1049,,,,1990-09-01,,1990-09-01,,3.0,4.0,0.0,6.0,1.0,a55475b1,a55475b1,a55475b1,3.0,,,,,,,,,,,,,,,,,5.0,a55475b1,a55475b1,6.0,,,,,,,8.0,6025.396,,2019-01-28,,,,,2.0,5.0
1050,2010-04-20,,,1947-03-01,,1947-03-01,,0.0,0.0,0.0,0.0,0.0,a55475b1,a55475b1,a55475b1,0.0,,,,,,,,,,,,,,,,,0.0,a55475b1,a55475b1,0.0,6829.5664,,,,,6.0,,,,2019-01-28,,,,,0.0,0.0
1051,,,,1975-06-01,,1975-06-01,,1.0,1.0,1.0,1.0,1.0,a55475b1,a55475b1,a55475b1,0.0,,,,,,,,,,,,,,,,,1.0,a55475b1,a55475b1,1.0,,,,,,,6.0,5838.4,,2019-01-28,,,,,0.0,0.0
1052,2017-01-19,,,1954-01-01,,,,,,,,,a55475b1,a55475b1,a55475b1,,,,,,,,,,,,,,,,,,,a55475b1,a55475b1,,250.7,,,,,6.0,,,,2019-01-28,,,,,,
1053,2016-08-31,,,1953-08-01,,1953-08-01,,0.0,0.0,0.0,1.0,0.0,a55475b1,6b2ae0fa,a55475b1,1.0,,,,,,,,,,,,,,,,,0.0,3439d993,a55475b1,1.0,6827.9663,,,,,6.0,,,,2019-01-28,,,,,0.0,1.0
1054,,,,1973-12-01,,1973-12-01,,1.0,1.0,1.0,1.0,1.0,a55475b1,a55475b1,a55475b1,6.0,,,,,,,,,,,,,,,,,0.0,a55475b1,a55475b1,1.0,,,,,,,5.0,3000.0,,2019-01-28,,,,,3.0,5.0
1055,,,,1972-01-01,,,,,,,,,a55475b1,a55475b1,a55475b1,,,,,,,,,,,,,,,,,,,a55475b1,a55475b1,,,,,,,,6.0,6000.0,,2019-01-28,,,,,,
1056,,,,1971-12-01,,1971-12-01,,0.0,3.0,0.0,7.0,0.0,a55475b1,a55475b1,a55475b1,2.0,,,,,,,,,,,,,,,,,2.0,a55475b1,a55475b1,7.0,,,,,,,4.0,2262.4001,,2019-01-28,,,,,2.0,3.0
1057,,,,1964-11-01,,1964-11-01,,0.0,0.0,0.0,0.0,0.0,a55475b1,a55475b1,a55475b1,2.0,,,,,,,,,,,,,,,,,0.0,a55475b1,a55475b1,0.0,,,,,,,6.0,6150.0,,2019-01-28,,,,,0.0,0.0
1058,2016-07-21,,,1958-07-01,,1958-07-01,,1.0,1.0,1.0,2.0,1.0,a55475b1,a55475b1,a55475b1,3.0,,,,,,,,,,,,,,,,,1.0,a55475b1,a55475b1,2.0,8425.167,,,,,6.0,,,,2019-01-28,,,,,2.0,2.0
1059,,,,1994-12-01,,1994-12-01,,0.0,0.0,0.0,0.0,0.0,a55475b1,a55475b1,a55475b1,0.0,,,,,,,,,,,,,,,,,0.0,a7fcb6e5,a55475b1,0.0,,,,,,,12.0,11363.14,,2019-01-28,,,,,0.0,0.0
1060,,,,1975-03-01,,1975-03-01,,2.0,2.0,0.0,2.0,0.0,a55475b1,a55475b1,a55475b1,0.0,,,,,,,,,,,,,,,,,2.0,a55475b1,a55475b1,2.0,,,,,,,6.0,9420.2,,2019-01-28,,,,,0.0,0.0
1061,,,,1956-04-01,,1956-04-01,,0.0,1.0,0.0,5.0,0.0,a55475b1,a55475b1,a55475b1,2.0,,,,,,,,,,,,,,,,,1.0,a55475b1,a55475b1,5.0,,,,,,,2.0,3600.0,,2019-01-28,,,,,0.0,3.0
